id,name,lgaId,officialOrder
imo_ohaji_egbama_obitti,Obitti,imo_ohaji_egbama,6
imo_ohaji_egbama_mgbirichi_alakuru,Mgbirichi/Alakuru,imo_ohaji_egbama,7
imo_ohaji_egbama_opuoma,Opuoma,imo_ohaji_egbama,8
imo_ohaji_egbama_assa,Assa,imo_ohaji_egbama,9
imo_ohaji_egbama_awarra,Awarra,imo_ohaji_egbama,10
imo_ohaji_egbama_ikwerrede,Ikwerrede,imo_ohaji_egbama,11
imo_ohaji_egbama_umuokanne,Umuokanne,imo_ohaji_egbama,12
imo_ohaji_egbama_obiakpu,Obiakpu,imo_ohaji_egbama,13
imo_ohaji_egbama_ohaba,Ohaba,imo_ohaji_egbama,14
imo_ohaji_egbama_obosima,Obosima,imo_ohaji_egbama,15
imo_ohaji_egbama_mmahu,Mmahu,imo_ohaji_egbama,16
imo_ohaji_egbama_obuomadike,Obuomadike,imo_ohaji_egbama,17
imo_okigwe_aro_okigwe,Aro-Okigwe,imo_okigwe,1
imo_okigwe_ope,Ope,imo_okigwe,2
imo_okigwe_umuka,Umuka,imo_okigwe,3
imo_okigwe_umuokpara,Umuokpara,imo_okigwe,4
imo_okigwe_otanzu,Otanzu,imo_okigwe,5
imo_okigwe_ihube,Ihube,imo_okigwe,6
imo_okigwe_amuro,Amuro,imo_okigwe,7
imo_okigwe_umuolo,Umuolo,imo_okigwe,8
imo_onuimo_okwe,Okwe,imo_onuimo,1
imo_onuimo_okwelle,Okwelle,imo_onuimo,2
imo_onuimo_umuduru_egbeaguru,Umuduru-Egbeaguru,imo_onuimo,3
imo_onuimo_umuna,Umuna,imo_onuimo,4
imo_orlu_amaifeke,Amaifeke,imo_orlu,1
imo_orlu_amaike,Amaike,imo_orlu,2
imo_orlu_eziachi,Eziachi,imo_orlu,3
imo_orlu_ihioma_ebenese,Ihioma/Ebenese,imo_orlu,4
imo_orlu_ihitte_owerre,Ihitte-Owerre,imo_orlu,5
imo_orlu_mgbee,Mgbee,imo_orlu,6
imo_orlu_obibi_ochasi,Obibi-Ochasi,imo_orlu,7
imo_orlu_ogberuru,Ogberuru,imo_orlu,8
imo_orlu_okporo,Okporo,imo_orlu,9
imo_orlu_orlu_rural,Orlu (Rural),imo_orlu,10
imo_orlu_owerre_ebeiri,Owerre-Ebeiri,imo_orlu,11
imo_orlu_umudioka,Umudioka,imo_orlu,12
imo_orlu_umuna,Umuna,imo_orlu,13
imo_orlu_umuowa,Umuowa,imo_orlu,14
imo_orlu_umutanze,Umutanze,imo_orlu,15
imo_orlu_umuzike,Umuzike,imo_orlu,16
imo_orsu_ihitenansa,Ihitenansa,imo_orsu,1
imo_orsu_amaruru,Amaruru,imo_orsu,2
imo_orsu_amazu,Amazu,imo_orsu,3
imo_orsu_amaebu,Amaebu,imo_orsu,4
imo_orsu_amannachi,Amannachi,imo_orsu,5
imo_orsu_awo_idemili,Awo-Idemili,imo_orsu,6
imo_orsu_asaa_ubirielem,Asaa Ubirielem,imo_orsu,7
imo_orsu_eziawa,Eziawa,imo_orsu,8
imo_orsu_umuhu_okabia,Umuhu Okabia,imo_orsu,9
imo_orsu_orsu_ihiteukwa,Orsu Ihiteukwa,imo_orsu,10
imo_orsu_okwu_ufuruku,Okwu Ufuruku,imo_orsu,11
imo_orsu_okwu_amaraihe,Okwu Amaraihe,imo_orsu,12
imo_orsu_okwu_etiti,Okwu Etiti,imo_orsu,13
imo_orsu_okwu_ufuruaku,Okwu Ufuruaku,imo_orsu,14
imo_oru_east_akatta,Akatta,imo_oru_east,1
imo_oru_east_akuma,Akuma,imo_oru_east,2
imo_oru_east_amagu,Amagu,imo_oru_east,3
imo_oru_east_amiri,Amiri,imo_oru_east,4
imo_oru_east_awo_omamma,Awo-Omamma,imo_oru_east,5
imo_oru_east_omuma,Omuma,imo_oru_east,6
imo_oru_west_amafuo,Amafuo,imo_oru_west,1
imo_oru_west_nempi,Nempi,imo_oru_west,2
imo_oru_west_ohakpu,Ohakpu,imo_oru_west,3
imo_oru_west_ubulu,Ubulu,imo_oru_west,4
imo_oru_west_ozara,Ozara,imo_oru_west,5
imo_oru_west_otulu,Otulu,imo_oru_west,6
imo_oru_west_eleh,Eleh,imo_oru_west,7
imo_oru_west_aji,Aji,imo_oru_west,8
imo_oru_west_mgbidi,Mgbidi,imo_oru_west,9
imo_owerri_municipal_umuororonjo,Umuororonjo,imo_owerri_municipal,1
imo_owerri_municipal_amawom,Amawom,imo_owerri_municipal,2
imo_owerri_municipal_umuonyechi,Umuonyechi,imo_owerri_municipal,3
imo_owerri_municipal_umuodu,Umuodu,imo_owerri_municipal,4
imo_owerri_municipal_umuoyima,Umuoyima,imo_owerri_municipal,5
imo_owerri_north_egwu,Egwu,imo_owerri_north,1
imo_owerri_north_naze,Naze,imo_owerri_north,2
imo_owerri_north_emekuku,Emekuku,imo_owerri_north,3
imo_owerri_north_emii,Emii,imo_owerri_north,4
imo_owerri_north_ihite,Ihite,imo_owerri_north,5
imo_owerri_north_ogada,Ogada,imo_owerri_north,6
imo_owerri_north_oha,Oha,imo_owerri_north,7
imo_owerri_north_umuofor,Umuofor,imo_owerri_north,8
imo_owerri_north_umuayalu,Umuayalu,imo_owerri_north,9
imo_owerri_north_awaka,Awaka,imo_owerri_north,10
imo_owerri_north_azaraubo,Azaraubo,imo_owerri_north,11
imo_owerri_north_orji,Orji,imo_owerri_north,12
imo_owerri_west_umuguma,Umuguma,imo_owerri_west,1
imo_owerri_west_avu,Avu,imo_owerri_west,2
imo_owerri_west_okuku,Okuku,imo_owerri_west,3
imo_owerri_west_oforola,Oforola,imo_owerri_west,4
imo_owerri_west_obinze,Obinze,imo_owerri_west,5
imo_owerri_west_nekede,Nekede,imo_owerri_west,6
imo_owerri_west_ihiagwa,Ihiagwa,imo_owerri_west,7
imo_owerri_west_eziobodo,Eziobodo,imo_owerri_west,8
imo_owerri_west_okolochi,Okolochi,imo_owerri_west,9
imo_owerri_west_emeabiam,Emeabiam,imo_owerri_west,10
imo_owerri_west_irete,Irete,imo_owerri_west,11
imo_owerri_west_orogwe,Orogwe,imo_owerri_west,12
imo_owerri_west_amakohia_ubi,Amakohia-Ubi,imo_owerri_west,13
imo_owerri_west_ndegwu,Ndegwu,imo_owerri_west,14
kogi_adavi_ogaminana,Ogaminana,kogi_adavi,1
kogi_adavi_ebogogo,Ebogogo,kogi_adavi,2
kogi_adavi_edegu,Edegu,kogi_adavi,3
kogi_adavi_atami,Atami,kogi_adavi,4
kogi_adavi_adonukoko,Adonukoko,kogi_adavi,5
kogi_adavi_idakura,Idakura,kogi_adavi,6
kogi_ajaokuta_ajaokuta,Ajaokuta,kogi_ajaokuta,1
kogi_ajaokuta_agarugu,Agarugu,kogi_ajaokuta,2
kogi_ajaokuta_ebiya,Ebiya,kogi_ajaokuta,3
kogi_ajaokuta_epiri,Epiri,kogi_ajaokuta,4
kogi_ajaokuta_achagana,Achagana,kogi_ajaokuta,5
kogi_ajaokuta_idire,Idire,kogi_ajaokuta,6
kogi_ajaokuta_ohunene,Ohunene,kogi_ajaokuta,7
kogi_ajaokuta_shagana,Shagana,kogi_ajaokuta,8
kogi_ankpa_ankpa,Ankpa,kogi_ankpa,1
kogi_ankpa_enjema,Enjema,kogi_ankpa,2
kogi_ankpa_ojoku,Ojoku,kogi_ankpa,3
kogi_ankpa_abache,Abache,kogi_ankpa,4
kogi_ankpa_abo,Abo,kogi_ankpa,5
kogi_ankpa_acherane,Acherane,kogi_ankpa,6
kogi_ankpa_adde,Adde,kogi_ankpa,7
kogi_ankpa_aguma,Aguma,kogi_ankpa,8
kogi_ankpa_aka,Aka,kogi_ankpa,9
kogi_ankpa_akwu,Akwu,kogi_ankpa,10
kogi_ankpa_atuma,Atuma,kogi_ankpa,11
kogi_ankpa_biraidu,Biraidu,kogi_ankpa,12
kogi_ankpa_ebakpoti,Ebakpoti,kogi_ankpa,13
kogi_ankpa_ede,Ede,kogi_ankpa,14
kogi_ankpa_efwo,Efwo,kogi_ankpa,15
kogi_ankpa_abejukolo,Abejukolo,kogi_ankpa,16
kogi_ankpa_ogodu,Ogodu,kogi_ankpa,17
kogi_ankpa_ife,Ife,kogi_ankpa,18
kogi_ankpa_ogugudu,Ogugudu,kogi_ankpa,19
kogi_ankpa_oti,Oti,kogi_ankpa,20
kogi_ankpa_oliya,Oliya,kogi_ankpa,21
kogi_ankpa_ijali,Ijali,kogi_ankpa,22
kogi_ankpa_akpacha,Akpacha,kogi_ankpa,23
kogi_ankpa_bagana,Bagana,kogi_ankpa,24
kogi_ankpa_braidu,Braidu,kogi_ankpa,25
kogi_ankpa_okpo_the_headquarters,Okpo (The Headquarters),kogi_ankpa,26
kogi_ankpa_imani,Imani,kogi_ankpa,27
kogi_ankpa_adumu,Adumu,kogi_ankpa,28
kogi_ankpa_enabo,Enabo,kogi_ankpa,29
kogi_ankpa_ofenwa,Ofenwa,kogi_ankpa,30
kogi_ankpa_ojamakogwu,Ojamakogwu,kogi_ankpa,31
kogi_ankpa_eboyi,Eboyi,kogi_ankpa,32
kogi_ankpa_akpagidigbo,Akpagidigbo,kogi_ankpa,33
kogi_bunu_bunu,Bunu,kogi_bunu,1
kogi_bunu_aiyede,Aiyede,kogi_bunu,2
kogi_bunu_odo_ape,Odo-Ape,kogi_bunu,3
kogi_bunu_okebukun,Okebukun,kogi_bunu,4
kogi_dekina_dekina,Dekina,kogi_dekina,1
kogi_dekina_ologba,Ologba,kogi_dekina,2
kogi_dekina_ulaja,Ulaja,kogi_dekina,3
kogi_dekina_oduate,Oduate,kogi_dekina,4
kogi_dekina_adoloko,Adoloko,kogi_dekina,5
kogi_dekina_olowa,Olowa,kogi_dekina,6
kogi_dekina_ijoji,Ijoji,kogi_dekina,7
kogi_dekina_agala,Agala,kogi_dekina,8
kogi_dekina_birdu,Birdu,kogi_dekina,9
kogi_dekina_acharu,Acharu,kogi_dekina,10
kogi_ibaji_onyedega,Onyedega,kogi_ibaji,1
kogi_ibaji_agojejeu,Agojejeu,kogi_ibaji,2
kogi_ibaji_gbokoluba,Gbokoluba,kogi_ibaji,3
kogi_ibaji_ojukpo,Ojukpo,kogi_ibaji,4
kogi_ibaji_igbadim,Igbadim,kogi_ibaji,5
kogi_ibaji_ayanka,Ayanka,kogi_ibaji,6
kogi_ibaji_adoma,Adoma,kogi_ibaji,7
kogi_ibaji_ogbogbo,Ogbogbo,kogi_ibaji,8
kogi_idah_idah,Idah,kogi_idah,1
kogi_idah_abujaga,Abujaga,kogi_idah,2
kogi_idah_agalugbaje,Agalugbaje,kogi_idah,3
kogi_idah_akpo,Akpo,kogi_idah,4
kogi_idah_akuta,Akuta,kogi_idah,5
kogi_idah_alade,Alade,kogi_idah,6
kogi_idah_aladgbajadu,Aladgbajadu,kogi_idah,7
kogi_idah_alakome,Alakome,kogi_idah,8
kogi_idah_alimoke,Alimoke,kogi_idah,9
kogi_idah_alla_okweje,Alla-Okweje,kogi_idah,10
kogi_igalamela_ajaka,Ajaka,kogi_igalamela,1
kogi_igalamela_odolu,Odolu,kogi_igalamela,2
kogi_igalamela_ojoku,Ojoku,kogi_igalamela,3
kogi_igalamela_ogbonicha,Ogbonicha,kogi_igalamela,4
kogi_igalamela_ojila,Ojila,kogi_igalamela,5
kogi_igalamela_ugwolawo,Ugwolawo,kogi_igalamela,6
kogi_igalamela_akpanya,Akpanya,kogi_igalamela,7
kogi_igalamela_ife,Ife,kogi_igalamela,8
kogi_ijimu_iyara,Iyara,kogi_ijimu,1
kogi_ijimu_ayetoro_gbede,Ayetoro Gbede,kogi_ijimu,2
kogi_ijimu_iyah_gbede,Iyah-Gbede,kogi_ijimu,3
kogi_ijimu_ayegunle_gbede,Ayegunle Gbede,kogi_ijimu,4
kogi_ijimu_araromi_gbede,Araromi Gbede,kogi_ijimu,5
kogi_ijimu_ayere,Ayere,kogi_ijimu,6
kogi_ijimu_ayeh_gbede,Ayeh Gbede,kogi_ijimu,7
kogi_ijimu_okoro_gbede,Okoro Gbede,kogi_ijimu,8
kogi_ijimu_odokoro_gbede,Odokoro Gbede,kogi_ijimu,9
kogi_ijimu_ekinrin_adde,Ekinrin-Adde,kogi_ijimu,10
kogi_ijimu_egbeda_egga,Egbeda Egga,kogi_ijimu,11
kogi_ijimu_iyamoye,Iyamoye,kogi_ijimu,12
kogi_ijimu_ogidi,Ogidi,kogi_ijimu,13
kogi_ijimu_ikoyi,Ikoyi,kogi_ijimu,14
kogi_ijimu_otungba,Otungba,kogi_ijimu,15
kogi_ijimu_oton_ade,Oton-Ade,kogi_ijimu,16
kogi_ijimu_origa,Origa,kogi_ijimu,17
kogi_kabba_bunu_ijimu_kabba,Kabba,kogi_kabba_bunu_ijimu,1
kogi_kabba_bunu_ijimu_bunu,Bunu,kogi_kabba_bunu_ijimu,2
kogi_kabba_bunu_ijimu_aiyede,Aiyede,kogi_kabba_bunu_ijimu,3
kogi_kabba_bunu_ijimu_odo_ape,Odo-Ape,kogi_kabba_bunu_ijimu,4
kogi_kabba_bunu_ijimu_okebukun,Okebukun,kogi_kabba_bunu_ijimu,5
kogi_koton_karfe_koton_karfe,Koton-Karfe,kogi_koton_karfe,1
kogi_koton_karfe_ukwo,Ukwo,kogi_koton_karfe,2
kogi_koton_karfe_gegu,Gegu,kogi_koton_karfe,3
kogi_koton_karfe_budon,Budon,kogi_koton_karfe,4
kogi_koton_karfe_koton_karfe_south,Koton-Karfe South,kogi_koton_karfe,5
kogi_koton_karfe_koton_karfe_north,Koton-Karfe North,kogi_koton_karfe,6
kogi_koton_karfe_koton_karfe_central,Koton-Karfe Central,kogi_koton_karfe,7
kogi_lokoja_lokoja,Lokoja,kogi_lokoja,1
kogi_lokoja_adankolo,Adankolo,kogi_lokoja,2
kogi_lokoja_agbodo,Agbodo,kogi_lokoja,3
kogi_lokoja_banda,Banda,kogi_lokoja,4
kogi_lokoja_felele,Felele,kogi_lokoja,5
kogi_lokoja_obagana,Obagana,kogi_lokoja,6
kogi_lokoja_kakanda,Kakanda,kogi_lokoja,7
kogi_lokoja_kupa,Kupa,kogi_lokoja,8
kogi_lokoja_oworo,Oworo,kogi_lokoja,9
kogi_magongo_magongo,Magongo,kogi_magongo,1
kogi_mopa_muro_mopa,Mopa,kogi_mopa_muro,1
kogi_mopa_muro_anunmade,Anunmade,kogi_mopa_muro,2
kogi_mopa_muro_iya_lere,Iya Lere,kogi_mopa_muro,3
kogi_mopa_muro_aribo,Aribo,kogi_mopa_muro,4
kogi_mopa_muro_annumote,Annumote,kogi_mopa_muro,5
kogi_mopa_muro_omolokun,Omolokun,kogi_mopa_muro,6
kogi_mopa_muro_arupe_dena,Arupe Dena,kogi_mopa_muro,7
kogi_ofu_ogwolawo,Ogwolawo,kogi_ofu,1
kogi_ofu_aloma,Aloma,kogi_ofu,2
kogi_ofu_itobe,Itobe,kogi_ofu,3
kogi_ofu_ejule,Ejule,kogi_ofu,4
kogi_ofu_aloji,Aloji,kogi_ofu,5
kogi_ofu_ogwa,Ogwa,kogi_ofu,6
kogi_ofu_ofoke,Ofoke,kogi_ofu,7
kogi_ofu_ogbonicha,Ogbonicha,kogi_ofu,8
kogi_ofu_igo,Igo,kogi_ofu,9
kogi_ofu_ugwolawo,Ugwolawo,kogi_ofu,10
kogi_ogori_ogori,Ogori,kogi_ogori,1
kogi_okehi_eika,Eika,kogi_okehi,1
kogi_okehi_ihima,Ihima,kogi_okehi,2
kogi_okehi_obangede,Obangede,kogi_okehi,3
kogi_okehi_itakpe,Itakpe,kogi_okehi,4
kogi_okehi_okaito,Okaito,kogi_okehi,5
kogi_okehi_osara,Osara,kogi_okehi,6
kogi_yagba_east_isanlu,Isanlu,kogi_yagba_east,1
kogi_yagba_east_ife_olukotun,Ife-Olukotun,kogi_yagba_east,2
kogi_yagba_east_ejuku,Ejuku,kogi_yagba_east,3
kogi_yagba_east_ponyan,Ponyan,kogi_yagba_east,4
kogi_yagba_east_jege,Jege,kogi_yagba_east,5
kogi_yagba_east_odo_amu,Odo-Amu,kogi_yagba_east,6
kogi_yagba_east_okeagi,Okeagi,kogi_yagba_east,7
kogi_yagba_east_aiyede,Aiyede,kogi_yagba_east,8
kogi_yagba_east_aiyegunle_okeagi,Aiyegunle-Okeagi,kogi_yagba_east,9
kogi_yagba_west_odo_ere,Odo-Ere,kogi_yagba_west,1
kogi_yagba_west_egbe,Egbe,kogi_yagba_west,2
kogi_yagba_west_odosin,Odosin,kogi_yagba_west,3
kogi_yagba_west_okunran,Okunran,kogi_yagba_west,4
kogi_yagba_west_iyemerin,Iyemerin,kogi_yagba_west,5
kogi_yagba_west_iddo,Iddo,kogi_yagba_west,6
kogi_yagba_west_okoloke,Okoloke,kogi_yagba_west,7
kogi_yagba_west_igbaraku,Igbaraku,kogi_yagba_west,8
kogi_yagba_west_ejiba,Ejiba,kogi_yagba_west,9
kogi_yagba_west_ogbe,Ogbe,kogi_yagba_west,10
kogi_yagba_west_akaka,Akaka,kogi_yagba_west,11
rivers_abua_odua_otapha,Otapha,rivers_abua_odua,1
rivers_abua_odua_okpeden,Okpeden,rivers_abua_odua,2
rivers_abua_odua_ogbo_abuan,Ogbo Abuan,rivers_abua_odua,3
rivers_abua_odua_emughan,Emughan,rivers_abua_odua,4
rivers_abua_odua_emago_kugbo,Emago-Kugbo,rivers_abua_odua,5
rivers_abua_odua_emekesue,Emekesue,rivers_abua_odua,6
rivers_abua_odua_emelego,Emelego,rivers_abua_odua,7
rivers_abua_odua_egboama,Egboama,rivers_abua_odua,8
rivers_abua_odua_amorota,Amorota,rivers_abua_odua,9
rivers_abua_odua_amaraka,Amaraka,rivers_abua_odua,10
rivers_ahoada_east_otapha,Otapha,rivers_ahoada_east,1
rivers_ahoada_east_okpeden,Okpeden,rivers_ahoada_east,2
rivers_ahoada_east_ogbo_abuan,Ogbo Abuan,rivers_ahoada_east,3
rivers_ahoada_east_emughan,Emughan,rivers_ahoada_east,4
rivers_ahoada_east_emago_kugbo,Emago-Kugbo,rivers_ahoada_east,5
rivers_ahoada_east_emekesue,Emekesue,rivers_ahoada_east,6
rivers_ahoada_east_emelego,Emelego,rivers_ahoada_east,7
rivers_ahoada_east_egboama,Egboama,rivers_ahoada_east,8
rivers_ahoada_east_amorota,Amorota,rivers_ahoada_east,9
rivers_ahoada_east_amaraka,Amaraka,rivers_ahoada_east,10
rivers_ahoada_east_ahoada,Ahoada,rivers_ahoada_east,11
rivers_ahoada_east_abarikpo,Abarikpo,rivers_ahoada_east,12
rivers_ahoada_east_edeoha,Edeoha,rivers_ahoada_east,13
rivers_ahoada_east_ogbo,Ogbo,rivers_ahoada_east,14
rivers_ahoada_east_odiabidi,Odiabidi,rivers_ahoada_east,15
rivers_ahoada_east_ihugbogo,Ihugbogo,rivers_ahoada_east,16
rivers_ahoada_east_akinima,Akinima,rivers_ahoada_east,17
rivers_ahoada_east_mbiama,Mbiama,rivers_ahoada_east,18
rivers_ahoada_east_ebiro,Ebiro,rivers_ahoada_east,19
rivers_ahoada_east_odiemudie,Odiemudie,rivers_ahoada_east,20
rivers_ahoada_west_akinima,Akinima,rivers_ahoada_west,1
rivers_ahoada_west_abarikpo,Abarikpo,rivers_ahoada_west,2
rivers_ahoada_west_agbo_akogbologba,Agbo/Akogbologba,rivers_ahoada_west,3
rivers_ahoada_west_akaramirin,Akaramirin,rivers_ahoada_west,4
rivers_ahoada_west_akoh,Akoh,rivers_ahoada_west,5
rivers_ahoada_west_ala_ahoada,Ala-Ahoada,rivers_ahoada_west,6
rivers_ahoada_west_anakpa,Anakpa,rivers_ahoada_west,7
rivers_ahoada_west_edugberi,Edugberi,rivers_ahoada_west,8
rivers_ahoada_west_ihuechi,Ihuechi,rivers_ahoada_west,9
rivers_ahoada_west_odiapiti,Odiapiti,rivers_ahoada_west,10
rivers_ahoada_west_uyalama,Uyalama,rivers_ahoada_west,11
rivers_ahoada_west_oruama,Oruama,rivers_ahoada_west,12
rivers_akuku_toru_abissa,Abissa,rivers_akuku_toru,1
rivers_akuku_toru_abonnema,Abonnema,rivers_akuku_toru,2
rivers_akuku_toru_elem_sangama,Elem-Sangama,rivers_akuku_toru,3
rivers_akuku_toru_idama,Idama,rivers_akuku_toru,4
rivers_akuku_toru_kula,Kula,rivers_akuku_toru,5
rivers_akuku_toru_obonoma,Obonoma,rivers_akuku_toru,6
rivers_akuku_toru_oru_sangama,Oru-Sangama,rivers_akuku_toru,7
rivers_akuku_toru_soku,Soku,rivers_akuku_toru,8
rivers_bonny_bonny_town,Bonny Town,rivers_bonny,1
rivers_bonny_finima,Finima,rivers_bonny,2
rivers_bonny_okoloama,Okoloama,rivers_bonny,3
rivers_bonny_sandfield,Sandfield,rivers_bonny,4
rivers_bonny_iwoama,Iwoama,rivers_bonny,5
rivers_bonny_orosikiri,Orosikiri,rivers_bonny,6
rivers_bonny_aganya,Aganya,rivers_bonny,7
rivers_bonny_ayambo,Ayambo,rivers_bonny,8
rivers_bonny_akiama,Akiama,rivers_bonny,9
rivers_bonny_isilegono,Isilegono,rivers_bonny,10
rivers_bonny_new_road,New Road,rivers_bonny,11
rivers_bonny_wilbross_pipeline,Wilbross Pipeline,rivers_bonny,12
rivers_bonny_workers_camp,Workers Camp,rivers_bonny,13
rivers_bonny_kuruma,Kuruma,rivers_bonny,14
rivers_bonny_fibiri,Fibiri,rivers_bonny,15
rivers_bonny_oloma,Oloma,rivers_bonny,16
rivers_bonny_ayama,Ayama,rivers_bonny,17
rivers_bonny_kalaibiama,Kalaibiama,rivers_bonny,18
rivers_bonny_ifoko,Ifoko,rivers_bonny,19
rivers_bonny_sangamabie,Sangamabie,rivers_bonny,20
rivers_bonny_epellematubo,Epellematubo,rivers_bonny,21
rivers_bonny_abalamabie,Abalamabie,rivers_bonny,22
rivers_degema_degema,Degema,rivers_degema,1
rivers_degema_bakana,Bakana,rivers_degema,2
rivers_degema_usokun_degema,Usokun-Degema,rivers_degema,3
rivers_degema_ogurama,Ogurama,rivers_degema,4
rivers_degema_tombia,Tombia,rivers_degema,5
rivers_degema_bille,Bille,rivers_degema,6
rivers_degema_obuama,Obuama,rivers_degema,7
rivers_degema_bukuma,Bukuma,rivers_degema,8
rivers_egbema_agah,Agah,rivers_egbema,1
rivers_egbema_akabuka,Akabuka,rivers_egbema,2
rivers_egbema_alinso_okenu,Alinso-Okenu,rivers_egbema,3
rivers_egbema_egbema,Egbema,rivers_egbema,4
rivers_egbema_egita_akabuta,Egita-Akabuta,rivers_egbema,5
rivers_egbema_erema,Erema,rivers_egbema,6
rivers_egbema_ikiri,Ikiri,rivers_egbema,7
rivers_egbema_itu,Itu,rivers_egbema,8
rivers_egbema_mgbede,Mgbede,rivers_egbema,9
rivers_egbema_obagi,Obagi,rivers_egbema,10
rivers_egbema_obite,Obite,rivers_egbema,11
rivers_egbema_ogbogu,Ogbogu,rivers_egbema,12
rivers_egbema_okansu,Okansu,rivers_egbema,13
rivers_egbema_okposi,Okposi,rivers_egbema,14
rivers_egbema_omoku,Omoku,rivers_egbema,15
rivers_egbema_onuesi_ogu,Onuesi-Ogu,rivers_egbema,16
rivers_egbema_osiakpu,Osiakpu,rivers_egbema,17
rivers_egbema_usomini,Usomini,rivers_egbema,18
rivers_emohua_oduoha,Oduoha,rivers_emohua,1
rivers_emohua_elibrada,Elibrada,rivers_emohua,2
rivers_emohua_isiodu,Isiodu,rivers_emohua,3
rivers_emohua_rumuakunde,Rumuakunde,rivers_emohua,4
rivers_emohua_rumuche,Rumuche,rivers_emohua,5
rivers_emohua_rumuohia,Rumuohia,rivers_emohua,6
rivers_emohua_mgbueto,Mgbueto,rivers_emohua,7
rivers_emohua_mgbuitanwo,Mgbuitanwo,rivers_emohua,8
rivers_emohua_omudioga,Omudioga,rivers_emohua,9
rivers_emohua_egbeda,Egbeda,rivers_emohua,10
rivers_emohua_ubimini,Ubimini,rivers_emohua,11
rivers_emohua_elele_alimini,Elele-Alimini,rivers_emohua,12
rivers_emohua_rumuji,Rumuji,rivers_emohua,13
rivers_emohua_ibaa,Ibaa,rivers_emohua,14
rivers_emohua_obelle,Obelle,rivers_emohua,15
rivers_emohua_itu,Itu,rivers_emohua,16
rivers_emohua_ndele,Ndele,rivers_emohua,17
rivers_emohua_odegu,Odegu,rivers_emohua,18
rivers_etche_okehi,Okehi,rivers_etche,1
rivers_etche_afara,Afara,rivers_etche,2
rivers_etche_chokocho,Chokocho,rivers_etche,3
rivers_etche_igboh,Igboh,rivers_etche,4
rivers_etche_egbeke,Egbeke,rivers_etche,5
rivers_etche_igbodo,Igbodo,rivers_etche,6
rivers_etche_opiro,Opiro,rivers_etche,7
rivers_etche_umuechem,Umuechem,rivers_etche,8
rivers_etche_odufor,Odufor,rivers_etche,9
rivers_etche_okomoko,Okomoko,rivers_etche,10
rivers_etche_ulumuode,Ulumuode,rivers_etche,11
rivers_etche_umuanyagu,Umuanyagu,rivers_etche,12
rivers_etche_umuagba,Umuagba,rivers_etche,13
rivers_etche_umuokoro,Umuokoro,rivers_etche,14
rivers_etche_umuokwu,Umuokwu,rivers_etche,15
rivers_etche_umuola,Umuola,rivers_etche,16
rivers_etche_umuomara,Umuomara,rivers_etche,17
rivers_etche_umuome,Umuome,rivers_etche,18
rivers_etche_umuoyere,Umuoyere,rivers_etche,19
rivers_ikwerre_isiokpo,Isiokpo,rivers_ikwerre,1
rivers_ikwerre_elele,Elele,rivers_ikwerre,2
rivers_ikwerre_omagwa,Omagwa,rivers_ikwerre,3
rivers_ikwerre_ipo,Ipo,rivers_ikwerre,4
rivers_ikwerre_aluu,Aluu,rivers_ikwerre,5
rivers_ikwerre_omuanwa,Omuanwa,rivers_ikwerre,6
rivers_ikwerre_omademe,Omademe,rivers_ikwerre,7
rivers_ikwerre_ozuaha,Ozuaha,rivers_ikwerre,8
rivers_ikwerre_ubima,Ubima,rivers_ikwerre,9
rivers_ndoni_adiai_obiofu,Adiai-Obiofu,rivers_ndoni,1
rivers_ndoni_agwe,Agwe,rivers_ndoni,2
rivers_ndoni_amuajie,Amuajie,rivers_ndoni,3
rivers_ndoni_ase_imonita,Ase-Imonita,rivers_ndoni,4
rivers_ndoni_ase_azaga,Ase-Azaga,rivers_ndoni,5
rivers_ndoni_isara,Isara,rivers_ndoni,6
rivers_ndoni_isiukwa,Isiukwa,rivers_ndoni,7
rivers_ndoni_ndoni,Ndoni,rivers_ndoni,8
rivers_ndoni_oboaso,Oboaso,rivers_ndoni,9
rivers_ndoni_odugili,Odugili,rivers_ndoni,10
rivers_ndoni_ogbeogene,Ogbeogene,rivers_ndoni,11
rivers_ndoni_ogu,Ogu,rivers_ndoni,12
rivers_ndoni_oniku,Oniku,rivers_ndoni,13
rivers_ndoni_owajinobia,Owajinobia,rivers_ndoni,14
rivers_ndoni_ugbaja,Ugbaja,rivers_ndoni,15
rivers_ndoni_umuigwe,Umuigwe,rivers_ndoni,16
rivers_ndoni_umuorieke,Umuorieke,rivers_ndoni,17
rivers_ndoni_utu,Utu,rivers_ndoni,18
rivers_obio_akpor_elelenwo,Elelenwo,rivers_obio_akpor,1
rivers_obio_akpor_nkpelu,Nkpelu,rivers_obio_akpor,2
rivers_obio_akpor_rumueme,Rumueme,rivers_obio_akpor,3
rivers_obio_akpor_rumuokoro,Rumuokoro,rivers_obio_akpor,4
rivers_obio_akpor_woji,Woji,rivers_obio_akpor,5
rivers_obio_akpor_trans_amadi,Trans-Amadi,rivers_obio_akpor,6
rivers_obio_akpor_rumuoji,Rumuoji,rivers_obio_akpor,7
rivers_obio_akpor_choba,Choba,rivers_obio_akpor,8
rivers_ogba_omoku,Omoku,rivers_ogba,1
rivers_ogba_obrikom,Obrikom,rivers_ogba,2
rivers_ogba_egbeda,Egbeda,rivers_ogba,3
