state_id,lga_id,town_id,town_name
akwa_ibom,akwa_ibom_abak,town_akwa_ibom_abak_abak,Abak
akwa_ibom,akwa_ibom_abak,town_akwa_ibom_abak_afaha_obong,Afaha Obong
akwa_ibom,akwa_ibom_abak,town_akwa_ibom_abak_otoro_abak,Otoro Abak
akwa_ibom,akwa_ibom_abak,town_akwa_ibom_abak_midim_abak,Midim Abak
akwa_ibom,akwa_ibom_abak,town_akwa_ibom_abak_abak_urban,Abak Urban
akwa_ibom,akwa_ibom_eastern_obolo,town_akwa_ibom_eastern_obolo_okoroete,Okoroete
akwa_ibom,akwa_ibom_eastern_obolo,town_akwa_ibom_eastern_obolo_iko_town,Iko Town
akwa_ibom,akwa_ibom_eastern_obolo,town_akwa_ibom_eastern_obolo_elile,Elile
akwa_ibom,akwa_ibom_eastern_obolo,town_akwa_ibom_eastern_obolo_amadaka,Amadaka
akwa_ibom,akwa_ibom_eastern_obolo,town_akwa_ibom_eastern_obolo_elekpon,Elekpon
akwa_ibom,akwa_ibom_eket,town_akwa_ibom_eket_eket,Eket
akwa_ibom,akwa_ibom_eket,town_akwa_ibom_eket_afaha_eket,Afaha Eket
akwa_ibom,akwa_ibom_eket,town_akwa_ibom_eket_odoro_enen,Odoro Enen
akwa_ibom,akwa_ibom_eket,town_akwa_ibom_eket_okon_eket,Okon Eket
akwa_ibom,akwa_ibom_eket,town_akwa_ibom_eket_idua,Idua
akwa_ibom,akwa_ibom_essien_udim,town_akwa_ibom_essien_udim_afaha_ikot_ebak,Afaha Ikot Ebak
akwa_ibom,akwa_ibom_essien_udim,town_akwa_ibom_essien_udim_ukana,Ukana
akwa_ibom,akwa_ibom_essien_udim,town_akwa_ibom_essien_udim_adiasim,Adiasim
akwa_ibom,akwa_ibom_essien_udim,town_akwa_ibom_essien_udim_odoro_ikot,Odoro Ikot
akwa_ibom,akwa_ibom_essien_udim,town_akwa_ibom_essien_udim_ikpe_annang,Ikpe Annang
akwa_ibom,akwa_ibom_etim_ekpo,town_akwa_ibom_etim_ekpo_utu_etim_ekpo,Utu Etim Ekpo
akwa_ibom,akwa_ibom_etim_ekpo,town_akwa_ibom_etim_ekpo_uruk_ata_ikot_isemin,Uruk Ata Ikot Isemin
akwa_ibom,akwa_ibom_etim_ekpo,town_akwa_ibom_etim_ekpo_ikot_inyang,Ikot Inyang
akwa_ibom,akwa_ibom_etim_ekpo,town_akwa_ibom_etim_ekpo_obong_ntak,Obong Ntak
akwa_ibom,akwa_ibom_etim_ekpo,town_akwa_ibom_etim_ekpo_ikot_udobia,Ikot Udobia
akwa_ibom,akwa_ibom_etinan,town_akwa_ibom_etinan_etinan,Etinan
akwa_ibom,akwa_ibom_etinan,town_akwa_ibom_etinan_ndon_eyo,Ndon Eyo
akwa_ibom,akwa_ibom_etinan,town_akwa_ibom_etinan_ikot_ebo,Ikot Ebo
akwa_ibom,akwa_ibom_etinan,town_akwa_ibom_etinan_ikot_udo_otto,Ikot Udo Otto
akwa_ibom,akwa_ibom_etinan,town_akwa_ibom_etinan_mbioto,Mbioto
akwa_ibom,akwa_ibom_ibo,town_akwa_ibom_ibo_ibeno,Ibeno
