state_id,lga_id,town_id,town_name
abia,abia_aba_north,town_abia_aba_north_aba,Aba
abia,abia_aba_north,town_abia_aba_north_eziama,Eziama
abia,abia_aba_north,town_abia_aba_north_uratta,Uratta
abia,abia_aba_north,town_abia_aba_north_umuola,Umuola
abia,abia_aba_north,town_abia_aba_north_osusu,Osusu
abia,abia_aba_north,town_abia_aba_north_ogbor_hill,Ogbor Hill
abia,abia_aba_north,town_abia_aba_north_ariaria,Ariaria
abia,abia_aba_north,town_abia_aba_north_umuogor,Umuogor
abia,abia_aba_north,town_abia_aba_north_old_aba_gra,Old Aba GRA
abia,abia_aba_north,town_abia_aba_north_industrial_area,Industrial Area
abia,abia_aba_north,town_abia_aba_north_umuola_egbule,Umuola-Egbule
abia,abia_aba_north,town_abia_aba_north_umuokoji,Umuokoji
abia,abia_aba_south,town_abia_aba_south_aba,Aba
abia,abia_aba_south,town_abia_aba_south_eziukwu,Eziukwu
abia,abia_aba_south,town_abia_aba_south_asa,Asa
abia,abia_aba_south,town_abia_aba_south_enyimba,Enyimba
abia,abia_aba_south,town_abia_aba_south_ngwa,Ngwa
abia,abia_aba_south,town_abia_aba_south_ohazu,Ohazu
abia,abia_aba_south,town_abia_aba_south_igwebuike,Igwebuike
abia,abia_aba_south,town_abia_aba_south_ekeoha,Ekeoha
abia,abia_aba_south,town_abia_aba_south_gloucester,Gloucester
abia,abia_aba_south,town_abia_aba_south_aba_river,Aba River
abia,abia_aba_south,town_abia_aba_south_aba_town_hall,Aba Town Hall
abia,abia_aba_south,town_abia_aba_south_mosque_area,Mosque Area
abia,abia_arochukwu,town_abia_arochukwu_arochukwu,Arochukwu
abia,abia_arochukwu,town_abia_arochukwu_ututu,Ututu
abia,abia_arochukwu,town_abia_arochukwu_isu,Isu
abia,abia_arochukwu,town_abia_arochukwu_ihechiowa,Ihechiowa
abia,abia_arochukwu,town_abia_arochukwu_ozu_abam,Ozu Abam
abia,abia_arochukwu,town_abia_arochukwu_ndi_oji_abam,Ndi Oji Abam
abia,abia_arochukwu,town_abia_arochukwu_atani_abam,Atani Abam
abia,abia_arochukwu,town_abia_arochukwu_amuvi,Amuvi
abia,abia_arochukwu,town_abia_arochukwu_ugbo,Ugbo
abia,abia_arochukwu,town_abia_arochukwu_obinkita,Obinkita
abia,abia_arochukwu,town_abia_arochukwu_ibom,Ibom
abia,abia_arochukwu,town_abia_arochukwu_amangwu_arochukwu,Amangwu Arochukwu
abia,abia_arochukwu,town_abia_arochukwu_asaga_arochukwu,Asaga Arochukwu
abia,abia_bende,town_abia_bende_bende,Bende
abia,abia_bende,town_abia_bende_uzuakoli,Uzuakoli
abia,abia_bende,town_abia_bende_igbere,Igbere
abia,abia_bende,town_abia_bende_item,Item
abia,abia_bende,town_abia_bende_ozuitem,Ozuitem
abia,abia_bende,town_abia_bende_itumbauzo,Itumbauzo
abia,abia_bende,town_abia_bende_alayi,Alayi
abia,abia_bende,town_abia_bende_amankalu,Amankalu
abia,abia_bende,town_abia_bende_akoliufu,Akoliufu
abia,abia_bende,town_abia_bende_ugwueke,Ugwueke
abia,abia_bende,town_abia_bende_ezeukwu,Ezeukwu
abia,abia_bende,town_abia_bende_umuhu_ezechi,Umuhu-Ezechi
abia,abia_bende,town_abia_bende_umuimenyi,Umuimenyi
abia,abia_ikwuano,town_abia_ikwuano_oloko,Oloko
abia,abia_ikwuano,town_abia_ikwuano_ibere,Ibere
abia,abia_ikwuano,town_abia_ikwuano_oboro,Oboro
abia,abia_ikwuano,town_abia_ikwuano_ariam,Ariam
abia,abia_ikwuano,town_abia_ikwuano_usaka,Usaka
abia,abia_ikwuano,town_abia_ikwuano_ndoro,Ndoro
abia,abia_ikwuano,town_abia_ikwuano_inyila,Inyila
abia,abia_ikwuano,town_abia_ikwuano_elemaga,Elemaga
abia,abia_ikwuano,town_abia_ikwuano_amawom,Amawom
abia,abia_ikwuano,town_abia_ikwuano_amaoba_ime,Amaoba Ime
abia,abia_ikwuano,town_abia_ikwuano_amaoba_oboro,Amaoba Oboro
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_isiala_nsulu,Isiala Nsulu
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_amasaa_nsulu,Amasaa Nsulu
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_umunna_nsulu,Umunna Nsulu
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_ngwa_ukwu,Ngwa Ukwu
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_ntigha,Ntigha
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_ijie,Ijie
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_mbawsi,Mbawsi
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_umuoha,Umuoha
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_ihie,Ihie
abia,abia_isiala_ngwa_north,town_abia_isiala_ngwa_north_amapu_ntigha,Amapu Ntigha
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_omoba,Omoba
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_mbutu,Mbutu
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_okporo_ahaba,Okporo Ahaba
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_ovungwu,Ovungwu
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_ovuokwu,Ovuokwu
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_ngwaobi,Ngwaobi
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_ehi_na_guru,Ehi na Guru
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_amaise,Amaise
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_obuba,Obuba
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_akunekpu,Akunekpu
abia,abia_isiala_ngwa_south,town_abia_isiala_ngwa_south_eziama,Eziama
abia,abia_isuikwuato,town_abia_isuikwuato_isuikwuato,Isuikwuato
abia,abia_isuikwuato,town_abia_isuikwuato_uturu,Uturu
abia,abia_isuikwuato,town_abia_isuikwuato_ovim,Ovim
abia,abia_isuikwuato,town_abia_isuikwuato_oguduasa,Oguduasa
abia,abia_isuikwuato,town_abia_isuikwuato_isu_amawu,Isu-Amawu
abia,abia_isuikwuato,town_abia_isuikwuato_amauwu,Amauwu
abia,abia_isuikwuato,town_abia_isuikwuato_ezere,Ezere
abia,abia_isuikwuato,town_abia_isuikwuato_achara,Achara
abia,abia_isuikwuato,town_abia_isuikwuato_umuanyi,Umuanyi
abia,abia_isuikwuato,town_abia_isuikwuato_imenyi,Imenyi
abia,abia_isuikwuato,town_abia_isuikwuato_ikeagha,Ikeagha
abia,abia_isuikwuato,town_abia_isuikwuato_eluama,Eluama
abia,abia_obingwa,town_abia_obingwa_mgboko,Mgboko
abia,abia_obingwa,town_abia_obingwa_abayi,Abayi
abia,abia_obingwa,town_abia_obingwa_ohanze,Ohanze
abia,abia_obingwa,town_abia_obingwa_ahiaba,Ahiaba
abia,abia_obingwa,town_abia_obingwa_ibeme,Ibeme
abia,abia_obingwa,town_abia_obingwa_mgboko_umuanunu,Mgboko Umuanunu
abia,abia_obingwa,town_abia_obingwa_mgboko_itungwa,Mgboko Itungwa
abia,abia_obingwa,town_abia_obingwa_akumaimo,Akumaimo
abia,abia_obingwa,town_abia_obingwa_ndiakata,Ndiakata
abia,abia_obingwa,town_abia_obingwa_alaukwu,Alaukwu
abia,abia_obingwa,town_abia_obingwa_ntighauzo,Ntighauzo
abia,abia_ohafia,town_abia_ohafia_ohafia,Ohafia
abia,abia_ohafia,town_abia_ohafia_abiriba,Abiriba
abia,abia_ohafia,town_abia_ohafia_nkporo,Nkporo
abia,abia_ohafia,town_abia_ohafia_akanu,Akanu
