state_id,lga_id,town_id,town_name
rivers,rivers_aboa_odual,town_rivers_aboa_odual_abua,Abua
rivers,rivers_aboa_odual,town_rivers_aboa_odual_emago_kugbo,Emago-Kugbo
rivers,rivers_aboa_odual,town_rivers_aboa_odual_agada,Agada
rivers,rivers_aboa_odual,town_rivers_aboa_odual_odual,Odual
rivers,rivers_aboa_odual,town_rivers_aboa_odual_anyu,Anyu
rivers,rivers_ahoda_east,town_rivers_ahoda_east_ahoada,Ahoada
rivers,rivers_ahoda_east,town_rivers_ahoda_east_ula_upata,Ula-Upata
rivers,rivers_ahoda_east,town_rivers_ahoda_east_edeoha,Edeoha
rivers,rivers_ahoda_east,town_rivers_ahoda_east_ihuaba,Ihuaba
rivers,rivers_ahoda_east,town_rivers_ahoda_east_odiabidi,Odiabidi
rivers,rivers_ahoda_west,town_rivers_ahoda_west_akinima,Akinima
rivers,rivers_ahoda_west,town_rivers_ahoda_west_okarki,Okarki
rivers,rivers_ahoda_west,town_rivers_ahoda_west_joinkrama,Joinkrama
rivers,rivers_ahoda_west,town_rivers_ahoda_west_edagberi,Edagberi
rivers,rivers_ahoda_west,town_rivers_ahoda_west_ediro,Ediro
rivers,rivers_akuku_toru,town_rivers_akuku_toru_abonnema,Abonnema
rivers,rivers_akuku_toru,town_rivers_akuku_toru_abissa,Abissa
rivers,rivers_akuku_toru,town_rivers_akuku_toru_kula,Kula
rivers,rivers_akuku_toru,town_rivers_akuku_toru_soku,Soku
rivers,rivers_akuku_toru,town_rivers_akuku_toru_idama,Idama
rivers,rivers_andoni,town_rivers_andoni_ngo,Ngo
rivers,rivers_andoni,town_rivers_andoni_ikuru_town,Ikuru Town
rivers,rivers_andoni,town_rivers_andoni_asarama,Asarama
rivers,rivers_andoni,town_rivers_andoni_unyeada,Unyeada
rivers,rivers_andoni,town_rivers_andoni_ataba,Ataba
rivers,rivers_asari_toru,town_rivers_asari_toru_buguma,Buguma
rivers,rivers_asari_toru,town_rivers_asari_toru_krakrama,Krakrama
rivers,rivers_asari_toru,town_rivers_asari_toru_angulama,Angulama
rivers,rivers_asari_toru,town_rivers_asari_toru_minama,Minama
rivers,rivers_asari_toru,town_rivers_asari_toru_ifoko,Ifoko
rivers,rivers_bonny,town_rivers_bonny_bonny,Bonny
rivers,rivers_bonny,town_rivers_bonny_finima,Finima
rivers,rivers_bonny,town_rivers_bonny_abalamabie,Abalamabie
rivers,rivers_bonny,town_rivers_bonny_oloma,Oloma
rivers,rivers_bonny,town_rivers_bonny_peterside,Peterside
rivers,rivers_degema,town_rivers_degema_degema,Degema
rivers,rivers_degema,town_rivers_degema_bakana,Bakana
rivers,rivers_degema,town_rivers_degema_tombia,Tombia
rivers,rivers_degema,town_rivers_degema_bille,Bille
rivers,rivers_degema,town_rivers_degema_ke,Ke
rivers,rivers_eleme,town_rivers_eleme_ogale,Ogale
rivers,rivers_eleme,town_rivers_eleme_onne,Onne
rivers,rivers_eleme,town_rivers_eleme_alesa,Alesa
rivers,rivers_eleme,town_rivers_eleme_agbonchia,Agbonchia
rivers,rivers_eleme,town_rivers_eleme_ebubu,Ebubu
rivers,rivers_emohua,town_rivers_emohua_emohua,Emohua
rivers,rivers_emohua,town_rivers_emohua_ogbakiri,Ogbakiri
rivers,rivers_emohua,town_rivers_emohua_rumuji,Rumuji
rivers,rivers_emohua,town_rivers_emohua_ndele,Ndele
rivers,rivers_emohua,town_rivers_emohua_ibaa,Ibaa
rivers,rivers_etche,town_rivers_etche_okehi,Okehi
rivers,rivers_etche,town_rivers_etche_afara,Afara
rivers,rivers_etche,town_rivers_etche_egwi,Egwi
rivers,rivers_etche,town_rivers_etche_igbo_etche,Igbo-Etche
rivers,rivers_etche,town_rivers_etche_chokocho,Chokocho
rivers,rivers_gokana,town_rivers_gokana_kpor,Kpor
rivers,rivers_gokana,town_rivers_gokana_bodo,Bodo
rivers,rivers_gokana,town_rivers_gokana_bera,Bera
rivers,rivers_gokana,town_rivers_gokana_mogho,Mogho
rivers,rivers_gokana,town_rivers_gokana_gio,Gio
rivers,rivers_ikwerre,town_rivers_ikwerre_isiokpo,Isiokpo
rivers,rivers_ikwerre,town_rivers_ikwerre_igwuruta,Igwuruta
rivers,rivers_ikwerre,town_rivers_ikwerre_omerelu,Omerelu
rivers,rivers_ikwerre,town_rivers_ikwerre_elele,Elele
rivers,rivers_ikwerre,town_rivers_ikwerre_aluu,Aluu
rivers,rivers_khana,town_rivers_khana_bori,Bori
rivers,rivers_khana,town_rivers_khana_wiiyaakara,Wiiyaakara
rivers,rivers_khana,town_rivers_khana_kono,Kono
rivers,rivers_khana,town_rivers_khana_baen,Baen
rivers,rivers_khana,town_rivers_khana_lueku,Lueku
rivers,rivers_obio_akpor,town_rivers_obio_akpor_rumuodomaya,Rumuodomaya
rivers,rivers_obio_akpor,town_rivers_obio_akpor_rumuokoro,Rumuokoro
rivers,rivers_obio_akpor,town_rivers_obio_akpor_rumuola,Rumuola
rivers,rivers_obio_akpor,town_rivers_obio_akpor_choba,Choba
rivers,rivers_obio_akpor,town_rivers_obio_akpor_mgbuoba,Mgbuoba
rivers,rivers_obio_akpor,town_rivers_obio_akpor_ozuoba,Ozuoba
rivers,rivers_ogba_egbema_ndoni,town_rivers_ogba_egbema_ndoni_omoku,Omoku
rivers,rivers_ogba_egbema_ndoni,town_rivers_ogba_egbema_ndoni_ndoni,Ndoni
rivers,rivers_ogba_egbema_ndoni,town_rivers_ogba_egbema_ndoni_egbema,Egbema
rivers,rivers_ogba_egbema_ndoni,town_rivers_ogba_egbema_ndoni_obrikom,Obrikom
rivers,rivers_ogba_egbema_ndoni,town_rivers_ogba_egbema_ndoni_egi,Egi
rivers,rivers_ogu_bolo,town_rivers_ogu_bolo_ogu,Ogu
rivers,rivers_ogu_bolo,town_rivers_ogu_bolo_bolo,Bolo
rivers,rivers_ogu_bolo,town_rivers_ogu_bolo_wakama,Wakama
rivers,rivers_ogu_bolo,town_rivers_ogu_bolo_ele,Ele
rivers,rivers_ogu_bolo,town_rivers_ogu_bolo_ibaka,Ibaka
rivers,rivers_okrika,town_rivers_okrika_okrika,Okrika
rivers,rivers_okrika,town_rivers_okrika_ogoloma,Ogoloma
rivers,rivers_okrika,town_rivers_okrika_abuloma,Abuloma
rivers,rivers_okrika,town_rivers_okrika_ibaka,Ibaka
rivers,rivers_okrika,town_rivers_okrika_okochiri,Okochiri
rivers,rivers_omuma,town_rivers_omuma_eberi,Eberi
rivers,rivers_omuma,town_rivers_omuma_umuechem,Umuechem
rivers,rivers_omuma,town_rivers_omuma_obiohia,Obiohia
rivers,rivers_omuma,town_rivers_omuma_umuogba,Umuogba
rivers,rivers_omuma,town_rivers_omuma_oyoro,Oyoro
rivers,rivers_opobo_nkoro,town_rivers_opobo_nkoro_opobo_town,Opobo Town
rivers,rivers_opobo_nkoro,town_rivers_opobo_nkoro_nkoro,Nkoro
rivers,rivers_opobo_nkoro,town_rivers_opobo_nkoro_queenstown,Queenstown
rivers,rivers_opobo_nkoro,town_rivers_opobo_nkoro_kalaibiama,Kalaibiama
rivers,rivers_opobo_nkoro,town_rivers_opobo_nkoro_epellema,Epellema
rivers,rivers_oyigbo,town_rivers_oyigbo_oyigbo,Oyigbo
rivers,rivers_oyigbo,town_rivers_oyigbo_afam,Afam
rivers,rivers_oyigbo,town_rivers_oyigbo_okoloma,Okoloma
rivers,rivers_oyigbo,town_rivers_oyigbo_obeama,Obeama
rivers,rivers_oyigbo,town_rivers_oyigbo_komkom,Komkom
rivers,rivers_port_harcourt,town_rivers_port_harcourt_port_harcourt,Port Harcourt
rivers,rivers_port_harcourt,town_rivers_port_harcourt_diobu,Diobu
rivers,rivers_port_harcourt,town_rivers_port_harcourt_borikiri,Borikiri
rivers,rivers_port_harcourt,town_rivers_port_harcourt_old_gra,Old GRA
rivers,rivers_port_harcourt,town_rivers_port_harcourt_d_line,D-Line
rivers,rivers_port_harcourt,town_rivers_port_harcourt_town,Town
rivers,rivers_tai,town_rivers_tai_sakpenwa,Sakpenwa
rivers,rivers_tai,town_rivers_tai_botem,Botem
rivers,rivers_tai,town_rivers_tai_korokoro,Korokoro
rivers,rivers_tai,town_rivers_tai_kpite,Kpite
rivers,rivers_tai,town_rivers_tai_nonwa,Nonwa
