state_id,lga_id,town_id,town_name
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_afor_oru,Afor Oru
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_ogbe,Ogbe
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_otulu,Otulu
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_aguneze,Aguneze
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_nnarambia,Nnarambia
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_okrika,Okrika
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_amuzi,Amuzi
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_ihitteafoukwu,Ihitteafoukwu
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_mpam,Mpam
imo,imo_ahiazu_mbaise,town_imo_ahiazu_mbaise_oparanadim,Oparanadim
imo,imo_ehime_mbano,town_imo_ehime_mbano_ehime,Ehime
imo,imo_ehime_mbano,town_imo_ehime_mbano_umuezeala,Umuezeala
imo,imo_ehime_mbano,town_imo_ehime_mbano_umuakagu,Umuakagu
imo,imo_ehime_mbano,town_imo_ehime_mbano_umualumaku,Umualumaku
imo,imo_ehime_mbano,town_imo_ehime_mbano_nzerem,Nzerem
imo,imo_ehime_mbano,town_imo_ehime_mbano_nsu,Nsu
imo,imo_ehime_mbano,town_imo_ehime_mbano_agbaja,Agbaja
imo,imo_ehime_mbano,town_imo_ehime_mbano_umunakanu,Umunakanu
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_itu,Itu
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_amumara,Amumara
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_okpofe,Okpofe
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_eziagbogu,Eziagbogu
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_onicha,Onicha
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_eziudo,Eziudo
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_ihitte,Ihitte
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_akpodim,Akpodim
imo,imo_ezinihitte_mbaise,town_imo_ezinihitte_mbaise_chokoneze,Chokoneze
